Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","50260","Area","270061","Holdings rented from others","2010","2010/2015","ha","102001","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6200","Percentage of total area","270061","Holdings rented from others","2010","2010/2015","%","7.8","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60850","Number","270061","Holdings rented from others","2010","2010/2015","No","87178","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6201","Percent of total number","270061","Holdings rented from others","2010","2010/2015","%","8","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60850","Number","270062","Holdings operated under other forms of tenure","2010","2010/2015","No","793755","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2010","2010/2015","%","72.9","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","50260","Area","270064","Holdings under more than one form of tenure","2010","2010/2015","ha","675751","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6200","Percentage of total area","270064","Holdings under more than one form of tenure","2010","2010/2015","%","51.6","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60850","Number","270064","Holdings under more than one form of tenure","2010","2010/2015","No","284285","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6201","Percent of total number","270064","Holdings under more than one form of tenure","2010","2010/2015","%","26.1","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60850","Number","270052","Holdings operated by civil persons, male","2010","2010/2015","No","894446","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2010/2015","%","82.2","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60850","Number","270051","Holdings operated by civil persons, female","2010","2010/2015","No","194072","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2010/2015","%","17.8","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60850","Number","270050","Holdings operated by civil persons, total","2010","2010/2015","No","1088518","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270082","Household members, male","1990","1990","persons","3278764","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270082","Household members, male","2000","1996/2001","persons","1970989","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270082","Household members, male","2010","2010/2015","persons","1264652","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270081","Household members, female","1990","1990","persons","3382558","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270081","Household members, female","2000","1996/2001","persons","2060076","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270081","Household members, female","2010","2010/2015","persons","1304735","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270080","Household members, total","1990","1990","persons","6661322","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","5019","Average persons per holding","270080","Household members, total","1990","1990","persons","3.8","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270080","Household members, total","2000","1996/2001","persons","4031065","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","5019","Average persons per holding","270080","Household members, total","2000","1996/2001","persons","1.2","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270080","Household members, total","2010","2010/2015","persons","2569387","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","5019","Average persons per holding","270080","Household members, total","2010","2010/2015","persons","2.4","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270092","Household members, engaged in agriculture, male","1990","1990","persons","1588745","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270092","Household members, engaged in agriculture, male","1990","1990","%","23.9","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270092","Household members, engaged in agriculture, male","2010","2010/2015","persons","1002365","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270092","Household members, engaged in agriculture, male","2010","2010/2015","%","39","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270091","Household members, engaged in agriculture, female","1990","1990","persons","1482896","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270091","Household members, engaged in agriculture, female","1990","1990","%","22.3","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270091","Household members, engaged in agriculture, female","2010","2010/2015","persons","981820","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270091","Household members, engaged in agriculture, female","2010","2010/2015","%","38.2","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270090","Household members, engaged in agriculture, total","1990","1990","persons","3071641","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270090","Household members, engaged in agriculture, total","1990","1990","%","46.1","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","60851","Number","270090","Household members, engaged in agriculture, total","2010","2010/2015","persons","1984185","A","Official figure",""
"WCAD","Structural data from agricultural censuses","410","Republic of Korea","6202","Percent of total persons","270090","Household members, engaged in agriculture, total","2010","2010/2015","%","77.2","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","27002","Holdings","2010","2011","ha","2253371","A","Official figure",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","5017","Average area","27002","Holdings","2010","2011","ha","2.5","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","27002","Holdings","2010","2011","No","902214","A","Official figure",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270030","Holdings with land size 0-<1","2010","2011","ha","245615","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270030","Holdings with land size 0-<1","2010","2011","No","640438","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270031","Holdings with land size 1-<2","2010","2011","ha","726248","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270031","Holdings with land size 1-<2","2010","2011","No","139440","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270032","Holdings with land size 2-<3","2010","2011","ha","156172","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270032","Holdings with land size 2-<3","2010","2011","No","64482","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270034","Holdings with land size 3-<4","2010","2011","ha","98153","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270034","Holdings with land size 3-<4","2010","2011","No","28581","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270035","Holdings with land size 4-<5","2010","2011","ha","52660","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270035","Holdings with land size 4-<5","2010","2011","No","11933","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270036","Holdings with land size 5-<10","2010","2011","ha","74138","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270036","Holdings with land size 5-<10","2010","2011","No","11509","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270037","Holdings with land size 10-<20","2010","2011","ha","24980","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270037","Holdings with land size 10-<20","2010","2011","No","1868","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270038","Holdings with land size 20-<50","2010","2011","ha","38454","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270038","Holdings with land size 20-<50","2010","2011","No","1212","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270039","Holdings with land size 50-<100","2010","2011","ha","44425","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270039","Holdings with land size 50-<100","2010","2011","No","617","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","2700300","Holdings with land size 100-<200","2010","2011","ha","89860","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","2700300","Holdings with land size 100-<200","2010","2011","No","621","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","2700301","Holdings with land size 200-<500","2010","2011","ha","314416","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","2700301","Holdings with land size 200-<500","2010","2011","No","963","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","2700302","Holdings with land size 500-<1000","2010","2011","ha","378419","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","2700302","Holdings with land size 500-<1000","2010","2011","No","550","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","5018","Average number of parcels per holding","27004","Parcels","2010","2011","No","5.89","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","27004","Parcels","2010","2011","No","1797377","A","Official figure",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2010","2011","ha","1285138","A","Official figure",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2010","2011","%","57.3","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2010","2011","No","877290","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2010","2011","%","97.2","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270061","Holdings rented from others","2010","2011","ha","571504","A","Official figure",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6200","Percentage of total area","270061","Holdings rented from others","2010","2011","%","25.5","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270061","Holdings rented from others","2010","2011","No","2685","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6201","Percent of total number","270061","Holdings rented from others","2010","2011","%","0.3","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","50260","Area","270062","Holdings operated under other forms of tenure","2010","2011","ha","386899","A","Official figure",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2010","2011","%","17.2","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270062","Holdings operated under other forms of tenure","2010","2011","No","22239","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2010","2011","%","2.5","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270052","Holdings operated by civil persons, male","2010","2011","No","571573","A","Official figure","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2011","%","63.6","E","Estimated value","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270051","Holdings operated by civil persons, female","2010","2011","No","327195","A","Official figure","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2011","%","36.4","E","Estimated value","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60850","Number","270050","Holdings operated by civil persons, total","2010","2011","No","898768","A","Official figure","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","60851","Number","27010","Hired permanent workers","2010","2011","persons","60386","A","Official figure",""
"WCAD","Structural data from agricultural censuses","498","Republic of Moldova","5019","Average persons per holding","27010","Hired permanent workers","2010","2011","persons","0.07","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","27002","Holdings","1970","1973","ha","77231","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","5017","Average area","27002","Holdings","1970","1973","ha","1.97","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","27002","Holdings","1970","1973","No","39111","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","27002","Holdings","1980","1981","ha","74034","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","5017","Average area","27002","Holdings","1980","1981","ha","3.56","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","27002","Holdings","1980","1981","No","20788","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","27002","Holdings","1990","1988-1989","ha","67154","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","5017","Average area","27002","Holdings","1990","1988-1989","ha","4.42","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","27002","Holdings","1990","1988-1989","No","15198","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","27002","Holdings","2000","2000","ha","43691","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","5017","Average area","27002","Holdings","2000","2000","ha","4.65","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","27002","Holdings","2000","2000","No","9387","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270030","Holdings with land size 0-<1","1990","1988-1989","ha","1613","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270030","Holdings with land size 0-<1","1990","1988-1989","No","3970","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270030","Holdings with land size 0-<1","2000","2000","ha","820","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270030","Holdings with land size 0-<1","2000","2000","No","2246","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270031","Holdings with land size 1-<2","1990","1988-1989","ha","4119","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270031","Holdings with land size 1-<2","1990","1988-1989","No","3082","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270031","Holdings with land size 1-<2","2000","2000","ha","2172","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270031","Holdings with land size 1-<2","2000","2000","No","1679","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270033","Holdings with land size 2-<5","1990","1988-1989","ha","12664","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270033","Holdings with land size 2-<5","1990","1988-1989","No","4198","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270033","Holdings with land size 2-<5","2000","2000","ha","8536","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270033","Holdings with land size 2-<5","2000","2000","No","2769","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270036","Holdings with land size 5-<10","1990","1988-1989","ha","11972","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270036","Holdings with land size 5-<10","1990","1988-1989","No","1896","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270036","Holdings with land size 5-<10","2000","2000","ha","12927","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270036","Holdings with land size 5-<10","2000","2000","No","1988","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270037","Holdings with land size 10-<20","1990","1988-1989","ha","5284","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270037","Holdings with land size 10-<20","1990","1988-1989","No","414","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270037","Holdings with land size 10-<20","2000","2000","ha","6359","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270037","Holdings with land size 10-<20","2000","2000","No","485","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270038","Holdings with land size 20-<50","1990","1988-1989","ha","14711","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270038","Holdings with land size 20-<50","1990","1988-1989","No","195","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270038","Holdings with land size 20-<50","2000","2000","ha","12877","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270038","Holdings with land size 20-<50","2000","2000","No","220","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270060","Holdings owned by the holder or in owner-like possession","1990","1988-1989","ha","31646","A","Official figure","Data refer to agricultural land."
"WCAD","Structural data from agricultural censuses","638","Réunion","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","1990","1988-1989","%","62.84","E","Estimated value","Data refer to agricultural land."
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2000","2000","ha","25267","A","Official figure","Agricultural area."
"WCAD","Structural data from agricultural censuses","638","Réunion","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2000","2000","%","57.83","E","Estimated value","Agricultural area."
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270061","Holdings rented from others","1990","1988-1989","ha","18117","A","Official figure","Data refer to agricultural land."
"WCAD","Structural data from agricultural censuses","638","Réunion","6200","Percentage of total area","270061","Holdings rented from others","1990","1988-1989","%","35.97","E","Estimated value","Data refer to agricultural land."
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270061","Holdings rented from others","2000","2000","ha","18424","A","Official figure","Agricultural area."
"WCAD","Structural data from agricultural censuses","638","Réunion","6200","Percentage of total area","270061","Holdings rented from others","2000","2000","%","42.17","E","Estimated value","Agricultural area."
"WCAD","Structural data from agricultural censuses","638","Réunion","50260","Area","270062","Holdings operated under other forms of tenure","1990","1988-1989","ha","600","A","Official figure","Data refer to agricultural land."
"WCAD","Structural data from agricultural censuses","638","Réunion","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","1990","1988-1989","%","1.19","E","Estimated value","Data refer to agricultural land."
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270052","Holdings operated by civil persons, male","1990","1988-1989","No","13695","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","6202","Percent of total persons","270052","Holdings operated by civil persons, male","1990","1988-1989","%","90.11","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270051","Holdings operated by civil persons, female","1990","1988-1989","No","1503","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","6202","Percent of total persons","270051","Holdings operated by civil persons, female","1990","1988-1989","%","9.89","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60850","Number","270050","Holdings operated by civil persons, total","1990","1988-1989","No","15198","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60851","Number","270082","Household members, male","1990","1988-1989","persons","37681","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60851","Number","270081","Household members, female","1990","1988-1989","persons","33589","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60851","Number","270080","Household members, total","1990","1988-1989","persons","71270","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","5019","Average persons per holding","270080","Household members, total","1990","1988-1989","persons","4.7","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","638","Réunion","60851","Number","270090","Household members, engaged in agriculture, total","1990","1988-1989","persons","8603","A","Official figure",""
"WCAD","Structural data from agricultural censuses","638","Réunion","6202","Percent of total persons","270090","Household members, engaged in agriculture, total","1990","1988-1989","%","12.1","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","27002","Holdings","2000","2001-2002","ha","15707957","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","5017","Average area","27002","Holdings","2000","2001-2002","ha","3.5","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","27002","Holdings","2000","2001-2002","No","4484893","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","27002","Holdings","2010","2010","ha","15695030","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","5017","Average area","27002","Holdings","2010","2010","ha","4.07","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","27002","Holdings","2010","2010","No","3859040","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270030","Holdings with land size 0-<1","2000","2001-2002","ha","770666","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270030","Holdings with land size 0-<1","2000","2001-2002","No","2221508","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","859180","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","1500577","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270031","Holdings with land size 1-<2","2000","2001-2002","ha","1274151","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270031","Holdings with land size 1-<2","2000","2001-2002","No","897612","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","859180","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","1365865","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","743310","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","242463","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270033","Holdings with land size 2-<5","2000","2001-2002","ha","3168392","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270033","Holdings with land size 2-<5","2000","2001-2002","No","1027776","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","743310","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","242463","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","743310","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","242463","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270036","Holdings with land size 5-<10","2000","2001-2002","ha","1740279","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270036","Holdings with land size 5-<10","2000","2001-2002","No","263715","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","1210510","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","182440","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270037","Holdings with land size 10-<20","2000","2001-2002","ha","615560","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270037","Holdings with land size 10-<20","2000","2001-2002","No","49151","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","571390","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","43610","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270038","Holdings with land size 20-<50","2000","2001-2002","ha","315125","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270038","Holdings with land size 20-<50","2000","2001-2002","No","10724","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","549250","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","17940","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270039","Holdings with land size 50-<100","2000","2001-2002","ha","264244","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270039","Holdings with land size 50-<100","2000","2001-2002","No","3965","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","518300","A","Official figure","UAA"
