Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,176,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,184.6,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,239,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,287.1,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,299.4,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,386.9,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,424.6,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,287.2,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,353.5,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,409.1,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,367.9,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,429,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,434.6,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,300.8,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,281,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,368.1,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,372.7,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,352.4,A,Official figure
PP,Producer Prices,616,Poland,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,354.4,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,378.4,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,388,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,345.8,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,359.7,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,380,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,357.3,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,323.2,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,323.6,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,312.8,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,275.3,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,287.9,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,309.3,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,364.3,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,407,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,396.7,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,362.6,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,444.3,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,530.5,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,407.2,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,383.8,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,436.8,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,383.5,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,435.6,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,456.9,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,324.1,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,301,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,327.9,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,355.8,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,336.7,A,Official figure
PP,Producer Prices,620,Portugal,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,339.8,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,125.8,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,166.9,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,195.6,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,196.2,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,149.1,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,188.2,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,129.5,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,127,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,139.6,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,145,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,176.1,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,340.3,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,398.1,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,434.3,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,533.2,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,631.2,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,632.9,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,619.9,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,695.4,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,654.5,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,634,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,624,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,511.8,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,502.6,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,525.6,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,479.5,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,474.3,A,Official figure
PP,Producer Prices,642,Romania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,499.5,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,204.1,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,210.4,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,226.6,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,218.5,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,216.2,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,220.1,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,187.9,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,182.9,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,180.3,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,199.4,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,246,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,285.2,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,303.5,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,316.3,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,386.2,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,475,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,274.8,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,291.7,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,386.4,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,358.2,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,379.1,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,395,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,299.5,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,263,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,306.7,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,346.3,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,331.7,A,Official figure
PP,Producer Prices,703,Slovakia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,338.7,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,250.4,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,237.4,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,273.1,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,322.3,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,301.4,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,292.3,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,318.2,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,300.1,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,259.5,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,259.4,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,265,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,310,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,330.5,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,327.5,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,334.5,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,380.9,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,480.3,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,361.1,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,351.5,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,407.7,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,385.8,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,426.8,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,457.2,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,313.3,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,276.5,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,339.5,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,344,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,359.6,A,Official figure
PP,Producer Prices,705,Slovenia,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,352.6,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,336.7,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,342.1,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,299.9,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,321.5,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,353.1,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,349.9,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,307.5,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,316,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,293.6,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,252.3,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,274.5,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,269.2,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,323.9,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,382.4,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,376.8,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,371.6,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,483.8,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,555.7,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,405,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,391.6,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,429.2,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,390.6,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,449.1,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,472,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,337.8,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,331.7,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,360.1,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,366.2,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,350.6,A,Official figure
PP,Producer Prices,724,Spain,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,365.6,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,487.6,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,518.9,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,393.8,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,398.1,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,434.3,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,465.1,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,400.9,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,382.4,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,365.6,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,334.3,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,291.5,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,315.5,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,382.3,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,398.7,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,378.9,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,378.3,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,449.9,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,543.2,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,390.7,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,478.7,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,551.3,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,500.4,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,563.4,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,539.3,A,Official figure
PP,Producer Prices,752,Sweden,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,371.4,A,Official figure
